x,y,distance
102,0,4130.416504
102,1,3523.006103515625
102,2,2873.275391
102,3,2318.058349609375
102,4,1864.990234
102,5,1419.041504
102,6,974.4412841796875
102,7,552.6669922
102,8,345.04327392578125
102,9,166.2305450439453
102,10,90.808815
102,11,89.15437316894531
102,12,87.71578216552734
102,13,85.72551727294922
102,14,83.33295440673828
102,15,80.74495697021484
102,16,77.85051727294922
102,17,74.83515167236328
102,18,71.16381072998047
102,19,67.26924133300781
102,20,63.87136459350586
102,21,60.909542083740234
102,22,58.334293365478516
102,23,55.97307205200195
102,24,53.49962234
102,25,50.93873977661133
102,26,48.572940826416016
102,27,46.30780029296875
102,28,44.24046325683594
102,29,42.34237289428711
102,30,40.62765884399414
102,31,39.11434555053711
102,32,37.701717376708984
102,33,36.324039459228516
102,34,35.04784012
102,35,33.811832427978516
102,36,32.63029861450195
102,37,31.520000457763672
102,38,30.532148361206055
102,39,29.56397057
102,40,28.574146270751953
102,41,27.585269927978516
102,42,26.597314834594727
102,43,25.622352600097656
102,44,24.77657699584961
102,45,24.156085968017578
102,46,23.58980941772461
102,47,23.06932830810547
102,48,22.551952362060547
102,49,22.050119400024414
102,50,21.605480194091797
102,51,21.164295196533203
102,52,20.723182678222656
102,53,20.28460693359375
102,54,19.847984313964844
102,55,19.41146469116211
102,56,18.975040435791016
102,57,18.538711547851562
102,58,18.102466583251953
102,59,17.66629981994629
102,60,17.230205535888672
102,61,16.794178009033203
102,62,16.358205795288086
102,63,15.92228889465332
102,64,15.486414909362793
102,65,15.050582885742188
102,66,14.61478042602539
102,67,14.17900562286377
102,68,13.751370429992676
102,69,13.325218200683594
102,70,12.89907169342041
102,71,12.489609718322754
102,72,12.108428001403809
102,73,11.727225303649902
102,74,11.357076644897461
102,75,11.031224250793457
102,76,10.705327033996582
102,77,10.379372596740723
102,78,10.053357124328613
102,79,9.727265357971191
102,80,9.401094436645508
102,81,9.074829102
102,82,8.748463631
102,83,8.421991348266602
102,84,8.095397949
102,85,7.768678188323975
102,86,7.441822052001953
102,87,7.114820957183838
102,88,6.787662506103516
102,89,6.460343360900879
102,90,6.132848739624023
102,91,5.805173873901367
102,92,5.477306365966797
102,93,5.149240970611572
102,94,4.8209638595581055
102,95,4.492471694946289
102,96,4.163750171661377
102,97,3.8347930908203125
102,98,3.5055923461914062
102,99,3.1761350631713867
102,100,2.846416473388672
102,101,2.516423225402832
102,102,2.1861495971679688
102,103,1.8555852174758911
102,104,1.5247212648391724
102,105,1.1935492753982544
102,106,0.8620597124099731
102,107,0.5302416086196899
102,108,0.19809067249298096
102,109,-0.134407878
102,110,-0.467259288
102,111,-0.800473571
102,112,-1.134060264
102,113,-1.468026996
102,114,-1.802383304
102,115,-2.137138844
102,116,-2.472305775
102,117,-2.807886124
102,118,-3.143895149
102,119,-3.480338573
102,120,-3.817227364
103,0,4284.197266
103,1,3674.792236328125
103,2,3022.265625
103,3,2440.444580078125
103,4,1985.641357421875
103,5,1537.696044921875
103,6,1090.612548828125
103,7,650.6108398
103,8,395.2937316894531
103,9,220.55828857421875
103,10,88.61931610107422
103,11,89.16013336
103,12,87.53297424316406
103,13,85.90189361572266
103,14,83.52616119384766
103,15,81.09072113
103,16,78.30774688720703
103,17,75.26193237304688
103,18,71.71042633
103,19,67.87258911132812
103,20,64.32623291015625
103,21,61.330631256103516
103,22,58.701873779296875
103,23,56.269351959228516
103,24,53.74397659301758
103,25,51.155662536621094
103,26,48.80031204223633
103,27,46.50863265991211
103,28,44.43471145629883
103,29,42.56822204589844
103,30,40.805320739746094
103,31,39.27135467529297
103,32,37.85456466674805
103,33,36.49162673950195
103,34,35.176246643066406
103,35,33.93635559082031
103,36,32.74297332763672
103,37,31.635726928710938
103,38,30.619853973388672
103,39,29.644569396972656
103,40,28.654830932617188
103,41,27.66607666015625
103,42,26.67827606201172
103,43,25.712223052978516
103,44,24.855545043945312
103,45,24.194643020629883
103,46,23.621910095214844
103,47,23.10234832763672
103,48,22.58510971069336
103,49,22.071372985839844
103,50,21.615890502929688
103,51,21.175567626953125
103,52,20.738801956176758
103,53,20.302160263061523
103,54,19.86563491821289
103,55,19.429214477539062
103,56,18.99289894104004
103,57,18.556678771972656
103,58,18.12054443359375
103,59,17.684494018554688
103,60,17.248516082763672
103,61,16.812606811523438
103,62,16.376758575439453
103,63,15.94096565246582
103,64,15.505218505859375
103,65,15.069512367248535
103,66,14.63383960723877
103,67,14.203452110290527
103,68,13.777457237243652
103,69,13.351480484008789
103,70,12.92551040649414
103,71,12.51771354675293
103,72,12.136716842651367
103,73,11.75570011138916
103,74,11.38467025756836
103,75,11.058995246887207
103,76,10.733271598815918
103,77,10.407488822937012
103,78,10.081642150878906
103,79,9.755719184875488
103,80,9.429712295532227
103,81,9.103607177734375
103,82,8.777400016784668
103,83,8.451080322265625
103,84,8.12463665
103,85,7.79805851
103,86,7.471342564
103,87,7.144473075866699
103,88,6.817444801330566
103,89,6.490245819091797
103,90,6.162866592407227
103,91,5.835298061
103,92,5.507534503936768
103,93,5.179560661315918
103,94,4.851370811462402
103,95,4.522956848144531
103,96,4.194305419921875
103,97,3.865410804748535
103,98,3.536261558532715
103,99,3.206845283508301
103,100,2.877159595489502
103,101,2.5471887588500977
103,102,2.2169294357299805
103,103,1.8863664865493774
103,104,1.555491567
103,105,1.2242990732192993
103,106,0.8927756547927856
