x,y,distance
68,0,297.77325439453125
68,1,120.32952117919922
68,2,108.79714965820312
68,3,107.36947631835938
68,4,105.79117584228516
68,5,103.47464752197266
68,6,100.95130920410156
68,7,98.56780242919922
68,8,96.21329498291016
68,9,93.61743164
68,10,90.96097564697266
68,11,88.28588867
68,12,85.59166717529297
68,13,82.88312530517578
68,14,80.12238311767578
68,15,77.34694672
68,16,74.65995025634766
68,17,71.24471282958984
68,18,66.39863586425781
68,19,62.48108673095703
68,20,59.59599685668945
68,21,57.709712982177734
68,22,56.01211166381836
68,23,53.99665069580078
68,24,51.71342468261719
68,25,49.297733306884766
68,26,47.13927078
68,27,45.045352935791016
68,28,43.00130081176758
68,29,41.051753997802734
68,30,39.306488037109375
68,31,37.62741470336914
68,32,36.130130767822266
68,33,34.84484863
68,34,33.734867095947266
68,35,32.58113098144531
68,36,31.423463821411133
68,37,30.265914916992188
68,38,29.145889282226562
68,39,28.08763885498047
68,40,27.17456055
68,41,26.351043701171875
68,42,25.58888053894043
68,43,24.940929412841797
68,44,24.361568450927734
68,45,23.782211303710938
68,46,23.206600189208984
68,47,22.697315216064453
68,48,22.201688766479492
68,49,21.735260009765625
68,50,21.268815994262695
68,51,20.80865478515625
68,52,20.365711212158203
68,53,19.922754287719727
68,54,19.47977638244629
68,55,19.036785125732422
68,56,18.59377670288086
68,57,18.150753021240234
68,58,17.707717895507812
68,59,17.26466941833496
68,60,16.821609497070312
68,61,16.37854004
68,62,15.935462951660156
68,63,15.492376327514648
68,64,15.04928207397461
68,65,14.606181144714355
68,66,14.16307544708252
68,67,13.719965934753418
68,68,13.27685547
68,69,12.83374023
68,70,12.390626907348633
68,71,11.955680847167969
68,72,11.572778701782227
68,73,11.195344924926758
68,74,10.817912101745605
68,75,10.445795059204102
68,76,10.102354049682617
68,77,9.758919715881348
68,78,9.415491104125977
68,79,9.072071075439453
68,80,8.728660583496094
68,81,8.385258674621582
68,82,8.041866302490234
68,83,7.698489189147949
68,84,7.355123519897461
68,85,7.0117692947387695
68,86,6.668432712554932
68,87,6.325110435
68,88,5.981806278
68,89,5.638516902923584
68,90,5.2952494621276855
68,91,4.951999664306641
68,92,4.608771324157715
68,93,4.265563965
68,94,3.922381878
68,95,3.5792198181152344
68,96,3.2409982681274414
68,97,2.9065017700195312
68,98,2.5720481872558594
68,99,2.2376394271850586
68,100,1.9032775163650513
68,101,1.5689650774002075
68,102,1.2347017526626587
68,103,0.900488019
68,104,0.5663315057754517
68,105,0.23222601413726807
68,106,-0.10182178
68,107,-0.4358114
68,108,-0.7697438
68,109,-1.103611827
68,110,-1.437420249
68,111,-1.771162868
68,112,-2.104837418
68,113,-2.438447475
68,114,-2.771986485
68,115,-3.105456352
68,116,-3.438854694
68,117,-3.772177696
68,118,-4.105426788
68,119,-4.438595295
68,120,-4.771686554
69,0,269.02972412109375
69,1,108.29232025146484
69,2,109.1832504272461
69,3,107.68639373779297
69,4,105.68582916259766
69,5,103.28559875488281
69,6,100.89714050292969
69,7,98.54427337646484
69,8,96.17237091064453
69,9,93.55847930908203
69,10,90.91419219970703
69,11,88.24066925048828
69,12,85.54708862304688
69,13,82.83382415771484
69,14,80.07453155517578
69,15,77.29713439941406
69,16,74.61011505126953
69,17,71.18904113769531
69,18,66.34181976
69,19,62.509212493896484
69,20,59.588077545166016
69,21,57.682247161865234
69,22,55.952510833740234
69,23,53.94898605
69,24,51.633785247802734
69,25,49.25514221191406
69,26,47.09839630126953
69,27,45.01329803466797
69,28,42.96979904174805
69,29,41.036373138427734
69,30,39.289833068847656
69,31,37.63261795043945
69,32,36.143733978271484
69,33,34.83143997192383
69,34,33.71571731567383
69,35,32.556434631347656
69,36,31.389554977416992
69,37,30.232019424438477
69,38,29.11655044555664
69,39,28.041839599609375
69,40,27.13817024230957
69,41,26.325387954711914
69,42,25.577579498291016
69,43,24.938858032226562
69,44,24.35949135
69,45,23.780126571655273
69,46,23.20993995666504
69,47,22.700666427612305
69,48,22.209354400634766
69,49,21.742958068847656
69,50,21.27655029296875
69,51,20.819114685058594
69,52,20.37622643
69,53,19.93332290649414
69,54,19.490406036376953
69,55,19.047473907470703
69,56,18.604530334472656
69,57,18.16157341003418
69,58,17.718605041503906
69,59,17.275625228881836
69,60,16.832637786865234
69,61,16.389638900756836
69,62,15.946635246276855
69,63,15.503622055053711
69,64,15.060606002807617
69,65,14.617582321166992
69,66,14.174552917480469
69,67,13.731521606445312
69,68,13.288488388061523
69,69,12.845452308654785
69,70,12.40241813659668
69,71,11.965472221374512
69,72,11.583026885986328
69,73,11.205659866333008
69,74,10.828293800354004
69,75,10.45737075805664
69,76,10.114002227783203
69,77,9.770638465881348
69,78,9.427281379699707
69,79,9.083930015563965
69,80,8.740587234
69,81,8.397253036499023
69,82,8.053927421569824
69,83,7.710613250732422
69,84,7.367308139801025
69,85,7.024016380310059
69,86,6.680736064910889
69,87,6.337469100952148
69,88,5.994217872619629
69,89,5.65098238
69,90,5.307762145996094
69,91,4.964555740356445
69,92,4.621371269226074
69,93,4.278202056884766
69,94,3.935054302215576
69,95,3.596369743347168
69,96,3.261880874633789
69,97,2.927426338195801
69,98,2.5930075645446777
69,99,2.2586283683776855
69,100,1.9242883920669556
69,101,1.5899912118911743
69,102,1.2557355165481567
69,103,0.9215251207351685
69,104,0.5873595476150513
69,105,0.253240705
69,106,-0.080829978
69,107,-0.414850593
69,108,-0.748820186
69,109,-1.082737803
69,110,-1.416601539
69,111,-1.750411868
69,112,-2.084163189
69,113,-2.41785717
69,114,-2.75149107
69,115,-3.085065365
69,116,-3.418578148
69,117,-3.752027035
69,118,-4.085411549
69,119,-4.418729782
69,120,-4.751981735
70,0,246.52056884765625
70,1,112.29008483886719
70,2,109.59854888916016
70,3,107.89623260498047
70,4,105.52513885498047
70,5,103.22688293457031
70,6,100.87450408935547
70,7,98.51822662353516
70,8,96.10782623291016
70,9,93.50249481201172
70,10,90.86740112304688
70,11,88.19545746
70,12,85.50252532958984
70,13,82.78418731689453
70,14,80.02487182617188
70,15,77.24715423583984
70,16,74.56699371
70,17,71.18933868408203
70,18,66.38307189941406
70,19,62.56949234008789
70,20,59.58039474487305
70,21,57.65480422973633
70,22,55.89202880859375
70,23,53.9011116
70,24,51.56675338745117
70,25,49.212589263916016
70,26,47.057518005371094
70,27,44.98124694824219
70,28,42.938297271728516
70,29,41.029293060302734
70,30,39.27318192
70,31,37.64466476
70,32,36.15733719
70,33,34.82225418
70,34,33.69656753540039
70,35,32.534080505371094
70,36,31.358814239501953
