x,y,distance
51,0,1019.1824340820312
51,1,844.2946777
51,2,664.8703002929688
51,3,482.0614013671875
51,4,339.99481201171875
51,5,176.3382110595703
51,6,99.46646881103516
51,7,97.42874908447266
51,8,95.44037628173828
51,9,93.42702484
51,10,91.69737243652344
51,11,90.20180511
51,12,88.41102600097656
51,13,85.99956512451172
51,14,82.71154022216797
51,15,79.85493469238281
51,16,77.09322357177734
51,17,74.04599762
51,18,69.94796752929688
51,19,66.35218048095703
51,20,63.01145553588867
51,21,60.34950637817383
51,22,58.24052810668945
51,23,56.317874908447266
51,24,53.76484680175781
51,25,51.27115249633789
51,26,48.92039108276367
51,27,46.669029235839844
51,28,44.51021957397461
51,29,42.49705887
51,30,40.65797043
51,31,38.94870376586914
51,32,37.32756805419922
51,33,35.98146438598633
51,34,34.871761322021484
51,35,33.81107711791992
51,36,32.74802017211914
51,37,31.662487030029297
51,38,30.58392906188965
51,39,29.490299224853516
51,40,28.416919708251953
51,41,27.402524948120117
51,42,26.474740982055664
51,43,25.636638641357422
51,44,24.843547821044922
51,45,24.07408332824707
51,46,23.39367676
51,47,22.774478912353516
51,48,22.226470947265625
51,49,21.70618438720703
51,50,21.21271514892578
51,51,20.735057830810547
51,52,20.257543563842773
51,53,19.78723145
51,54,19.333274841308594
51,55,18.87942123413086
51,56,18.429542541503906
51,57,17.98033905029297
51,58,17.53116798400879
51,59,17.08202362060547
51,60,16.634151458740234
51,61,16.18985366821289
51,62,15.745524406433105
51,63,15.301168441772461
51,64,14.856786727905273
51,65,14.412384033203125
51,66,13.967965126037598
51,67,13.523531913757324
51,68,13.079090118408203
51,69,12.634637832641602
51,70,12.211573600769043
51,71,11.789230346679688
51,72,11.398569107055664
51,73,11.019994735717773
51,74,10.64142894744873
51,75,10.262876510620117
51,76,9.904346466064453
51,77,9.559690475463867
51,78,9.215056419372559
51,79,8.870452880859375
51,80,8.525880813598633
51,81,8.181340217590332
51,82,7.836834431
51,83,7.492373466491699
51,84,7.147955894470215
51,85,6.803584098815918
51,86,6.459261894226074
51,87,6.114995956420898
51,88,5.770786285400391
51,89,5.426635265350342
51,90,5.082552433013916
51,91,4.738534450531006
51,92,4.394587516784668
51,93,4.050716400146484
51,94,3.7069220542907715
51,95,3.3632068634033203
51,96,3.0195741653442383
51,97,2.676032066345215
51,98,2.332581043243408
51,99,1.989223599433899
