x,y,distance
153,0,12009.97754
153,1,11265.07324
153,2,10471.16895
153,3,9682.849609
153,4,8908.1875
153,5,8140.781738
153,6,7378.54834
153,7,6618.217773
153,8,5886.526855
153,9,5311.55957
153,10,4788.831055
153,11,4271.307129
153,12,3759.750977
153,13,3254.054688
153,14,2756.645263671875
153,15,2274.532958984375
153,16,1802.577148
153,17,1393.662109
153,18,1137.860595703125
153,19,937.7700195
153,20,760.7357788085938
153,21,608.5518798828125
153,22,416.8727111816406
153,23,221.75181579589844
153,24,81.79724884033203
153,25,78.13275909423828
153,26,76.22786712646484
153,27,74.42787933
153,28,72.30928802490234
153,29,69.48971557617188
153,30,66.27327728271484
153,31,63.082340240478516
153,32,61.18804931640625
153,33,59.349361419677734
153,34,57.03737258911133
153,35,53.53464126586914
153,36,50.59891128540039
153,37,48.01722336
153,38,45.47193908691406
153,39,42.90007400512695
153,40,40.75056838989258
153,41,39.04457473754883
153,42,37.56660079956055
153,43,36.32704544067383
153,44,35.17757797241211
153,45,34.115604400634766
153,46,33.08367919921875
153,47,32.19706344604492
153,48,31.34667969
153,49,30.50220299
153,50,29.66336441040039
153,51,28.84739112854004
153,52,28.077972412109375
153,53,27.377960205078125
153,54,26.676280975341797
153,55,25.998085021972656
153,56,25.337154388427734
153,57,24.775484085083008
153,58,24.26959800720215
153,59,23.767528533935547
153,60,23.26793670654297
153,61,22.770587921142578
153,62,22.275266647338867
153,63,21.78173065185547
153,64,21.289766311645508
153,65,20.79914093017578
153,66,20.30963134765625
153,67,19.82100486755371
153,68,19.333040237426758
153,69,18.845508575439453
153,70,18.367916107177734
153,71,17.900527954101562
153,72,17.479686737060547
153,73,17.092506408691406
153,74,16.704862594604492
153,75,16.316608428955078
153,76,15.934884071350098
153,77,15.579172134399414
153,78,15.222415924072266
153,79,14.864470481872559
153,80,14.505189895629883
153,81,14.144426345825195
153,82,13.782032012939453
153,83,13.41786003112793
153,84,13.06747817993164
153,85,12.721563339233398
153,86,12.37350845336914
153,87,12.023175239562988
153,88,11.670419692993164
153,89,11.31510066986084
153,90,10.957077026367188
153,91,10.596207618713379
153,92,10.23234748840332
153,93,9.865358352661133
153,94,9.495098114013672
153,95,9.121419906616211
153,96,8.744192123413086
153,97,8.363265991210938
153,98,7.978501319885254
153,99,7.589756488800049
153,100,7.1968889236450195
153,101,6.799757480621338
153,102,6.398221969604492
153,103,5.992138385772705
153,104,5.581365585327148
153,105,5.165763854980469
153,106,4.7451863288879395
153,107,4.3195013999938965
153,108,3.888558864593506
153,109,3.452216148376465
153,110,3.010336399078369
153,111,2.5627760887145996
153,112,2.1093931198120117
153,113,1.650046467781067
153,114,1.184597134590149
153,115,0.7128955125808716
153,116,0.23480618000030518
153,117,-0.224307895
153,118,-0.66087997
153,119,-1.10231483
153,120,-1.548718333
154,0,12164.64258
154,1,11416.8291
154,2,10620.51563
154,3,9828.935547
154,4,9051.761719
154,5,8281.925781
154,6,7517.563965
154,7,6755.041016
154,8,6019.483398
154,9,5422.533203
154,10,4898.258301
154,11,4379.130859
154,12,3866.053223
154,13,3358.909912109375
154,14,2859.883544921875
154,15,2374.638916015625
154,16,1901.0511474609375
154,17,1471.290527
154,18,1190.5916748046875
154,19,985.1844482421875
154,20,806.5098266601562
154,21,648.0107422
154,22,468.2167663574219
154,23,274.26177978515625
154,24,108.63658142089844
154,25,78.59726715
154,26,76.69509125
154,27,74.91023254394531
154,28,72.91711426
154,29,70.30284881591797
154,30,67.17652130126953
154,31,63.71000289916992
154,32,61.65975570678711
154,33,59.85457229614258
154,34,57.83774948120117
154,35,54.79328918457031
154,36,51.38561248779297
154,37,48.84009933
154,38,46.36155700683594
154,39,43.764217376708984
154,40,41.397823333740234
154,41,39.48768234
154,42,37.965606689453125
154,43,36.62404251098633
154,44,35.45478820800781
154,45,34.367618560791016
154,46,33.33629227
154,47,32.438453674316406
154,48,31.589054107666016
154,49,30.745635986328125
154,50,29.907926559448242
154,51,29.075653076171875
154,52,28.305435180664062
154,53,27.579010009765625
154,54,26.89788055419922
154,55,26.234970092773438
154,56,25.577260971069336
154,57,24.998624801635742
154,58,24.48485756
154,59,23.984155654907227
154,60,23.48596191
154,61,22.99004364013672
154,62,22.496171951293945
154,63,22.00411605834961
154,64,21.51364517211914
154,65,21.024539947509766
154,66,20.536556243896484
154,67,20.049470901489258
154,68,19.56305503845215
154,69,19.077077865600586
154,70,18.591306686401367
154,71,18.11643409729004
154,72,17.68597984313965
154,73,17.264888763427734
154,74,16.862655639648438
154,75,16.47540855407715
154,76,16.09193992614746
154,77,15.737194061279297
154,78,15.381392478942871
154,79,15.02438735961914
154,80,14.666030883789062
154,81,14.306168556213379
154,82,13.944657325744629
154,83,13.581345558166504
154,84,13.225879669189453
154,85,12.880741119384766
154,86,12.533438682556152
154,87,12.183829307556152
154,88,11.831764221191406
154,89,11.477105140686035
154,90,11.119707107543945
154,91,10.75942325592041
154,92,10.396112442016602
154,93,10.029632568359375
154,94,9.659837723
154,95,9.286588668823242
154,96,8.909736633300781
154,97,8.529141426086426
154,98,8.144654273986816
154,99,7.756141185760498
154,100,7.363450050354004
154,101,6.966443061828613
154,102,6.564973354
154,103,6.158896446228027
154,104,5.748074054718018
154,105,5.3323564529418945
154,106,4.911604881286621
154,107,4.485672950744629
154,108,4.054417610168457
154,109,3.6176981925964355
