x,y,distance
119,0,6751.226563
119,1,6102.043457
119,2,5405.202148
119,3,4713.305176
119,4,4026.959961
119,5,3434.948242
119,6,2955.271973
119,7,2478.157227
119,8,2004.614990234375
119,9,1534.3458251953125
119,10,1082.172852
119,11,725.1775512695312
119,12,544.420166
119,13,372.2740173339844
119,14,162.8792266845703
119,15,83.94107055664062
119,16,82.05212402
119,17,80.12458801269531
119,18,78.12302399
119,19,75.19945526123047
119,20,72.23751068115234
119,21,68.87088775634766
119,22,65.65291595458984
119,23,62.86641311645508
119,24,60.048423767089844
119,25,57.47075271606445
119,26,54.70474624633789
119,27,51.96673583984375
119,28,49.61599349975586
119,29,47.514549255371094
119,30,45.448970794677734
119,31,43.562442779541016
119,32,41.72480773925781
119,33,40.09507369995117
119,34,38.65284348
119,35,37.23560333251953
119,36,35.798282623291016
119,37,34.40288162231445
119,38,33.19904327392578
119,39,32.09665298461914
119,40,31.00309944152832
119,41,29.920820236206055
119,42,28.94647979736328
119,43,28.012075424194336
119,44,27.081096649169922
119,45,26.235248565673828
119,46,25.423538208007812
119,47,24.62636947631836
119,48,23.90188980102539
119,49,23.267000198364258
119,50,22.716243743896484
119,51,22.168838500976562
119,52,21.623104095458984
119,53,21.078950881958008
119,54,20.580249786376953
119,55,20.124788284301758
119,56,19.67023468017578
119,57,19.216524124145508
119,58,18.763601303100586
119,59,18.31140137
119,60,17.859865188598633
119,61,17.408931732177734
119,62,16.958541870117188
119,63,16.508630752563477
119,64,16.06225586
119,65,15.626703262329102
119,66,15.19134235
119,67,14.75613021850586
119,68,14.321033477783203
119,69,13.886006355285645
119,70,13.45101547241211
119,71,13.056109428405762
119,72,12.666458129882812
119,73,12.276724815368652
119,74,11.905253410339355
119,75,11.549179077148438
119,76,11.208429336547852
119,77,10.874034881591797
119,78,10.539377212524414
119,79,10.210980415344238
119,80,9.887597084
119,81,9.564065933227539
119,82,9.240370750427246
119,83,8.916498184204102
119,84,8.592431068
119,85,8.268156051635742
119,86,7.943659782409668
119,87,7.618924140930176
119,88,7.293938159942627
119,89,6.968683242797852
119,90,6.643148899078369
119,91,6.317315101623535
119,92,5.9911723136901855
119,93,5.664705276489258
119,94,5.337892532348633
119,95,5.010728359222412
119,96,4.683194160461426
119,97,4.3552727699279785
119,98,4.026953220367432
119,99,3.698218822479248
119,100,3.3690567016601562
119,101,3.039447784423828
119,102,2.709381103515625
119,103,2.3788414001464844
119,104,2.0478157997131348
119,105,1.7162848711013794
119,106,1.3842355012893677
119,107,1.0516587495803833
119,108,0.7185293436050415
119,109,0.38483870029449463
119,110,0.050573468
119,111,-0.284283519
119,112,-0.619749904
119,113,-0.95583427
119,114,-1.29255569
119,115,-1.629927516
119,116,-1.967962146
119,117,-2.306678772
119,118,-2.646090508
119,119,-2.986209869
119,120,-3.327056885
120,0,6905.964355
120,1,6254.200684
120,2,5554.061523
120,3,4859.594238
120,4,4170.959473
120,5,3553.443115234375
120,6,3071.879150390625
120,7,2592.876708984375
120,8,2117.495849609375
120,9,1645.541992
120,10,1188.399414
120,11,793.8383789
120,12,593.1958008
120,13,421.6599121
120,14,220.5683594
120,15,84.11248016357422
120,16,82.24707031
120,17,80.35704803466797
120,18,78.39089203
120,19,75.97678375
120,20,72.71280670166016
120,21,69.44902801513672
120,22,66.12729645
120,23,63.31433868408203
120,24,60.723873138427734
120,25,57.831260681152344
120,26,55.15642166137695
120,27,52.445735931396484
120,28,50.01985549926758
120,29,47.904327392578125
120,30,45.80841827392578
120,31,43.90317916870117
120,32,42.091304779052734
120,33,40.42256546020508
120,34,38.954978942871094
120,35,37.50705337524414
120,36,36.04304504394531
120,37,34.635623931884766
120,38,33.38954544067383
120,39,32.29222869873047
120,40,31.198881149291992
120,41,30.126117706298828
120,42,29.145450592041016
120,43,28.211509704589844
120,44,27.28107452392578
120,45,26.429086685180664
120,46,25.602035522460938
120,47,24.805538177490234
120,48,24.05988883972168
120,49,23.416732788085938
120,50,22.858366012573242
120,51,22.31165885925293
120,52,21.766660690307617
120,53,21.223278045654297
120,54,20.7052002
120,55,20.228052139282227
120,56,19.771305084228516
120,57,19.318212509155273
120,58,18.865921020507812
120,59,18.414371490478516
120,60,17.96350098
120,61,17.513246536254883
120,62,17.063547134399414
120,63,16.61433982849121
120,64,16.165559768676758
120,65,15.717145919799805
120,66,15.269042015075684
120,67,14.825029373168945
120,68,14.390398025512695
120,69,13.955842018127441
120,70,13.521319389343262
120,71,13.127456665039062
120,72,12.738279342651367
120,73,12.349018096923828
120,74,11.977603912353516
120,75,11.621991157531738
120,76,11.278298377990723
120,77,10.944334030151367
120,78,10.610101699829102
120,79,10.275565147399902
120,80,9.940685272216797
120,81,9.605423927307129
120,82,9.269744873046875
120,83,8.945585250854492
120,84,8.621668815612793
120,85,8.297537803649902
120,86,7.973178863525391
120,87,7.648576259613037
120,88,7.323718070983887
120,89,6.998584747314453
120,90,6.673165321350098
120,91,6.347441196
120,92,6.021401405334473
120,93,5.695024013519287
120,94,5.368300437927246
120,95,5.041215419769287
120,96,4.713749408721924
120,97,4.385890007019043
120,98,4.057622433
120,99,3.7289295196533203
120,100,3.399799346923828
120,101,3.070214272
120,102,2.7401609420776367
120,103,2.4096240997314453
120,104,2.0785865783691406
120,105,1.747036099433899
120,106,1.4149543046951294
120,107,1.0823289155960083
120,108,0.7491427659988403
120,109,0.4153825044631958
120,110,0.081035256
120,111,-0.253919959
120,112,-0.589493632
120,113,-0.925706267
120,114,-1.26256597
120,115,-1.600089908
120,116,-1.938296199
120,117,-2.277197361
120,118,-2.616808414
120,119,-2.957148075
120,120,-3.298225403
121,0,7060.702637
121,1,6406.355957
121,2,5702.921387
121,3,5005.881348
121,4,4314.958984
121,5,3671.936523
121,6,3188.377197265625
121,7,2707.595947265625
121,8,2230.376708984375
121,9,1756.746826171875
121,10,1295.100098
121,11,875.8083496
121,12,644.1524658203125
121,13,470.83209228515625
121,14,279.37005615234375
121,15,86.04684448242188
121,16,82.42211151123047
121,17,80.57054901123047
121,18,78.69686126708984
121,19,76.51758575439453
121,20,73.17335510253906
121,21,70.03472137451172
121,22,66.63158416748047
121,23,63.78487014770508
121,24,61.29243469238281
121,25,58.34183883666992
121,26,55.59574508666992
121,27,52.92332458496094
121,28,50.43038558959961
121,29,48.262603759765625
121,30,46.21654129
121,31,44.24390793
121,32,42.44222640991211
121,33,40.76249313354492
121,34,39.26079177856445
121,35,37.81409836
121,36,36.298091888427734
121,37,34.88499832
121,38,33.584999084472656
121,39,32.48780059814453
121,40,31.39466094970703
121,41,30.331417083740234
121,42,29.344423294067383
121,43,28.410945892333984
121,44,27.481050491333008
121,45,26.6229248
121,46,25.79633903503418
121,47,24.984708786010742
121,48,24.226757049560547
121,49,23.56646728515625
121,50,23.000492095947266
121,51,22.454479217529297
121,52,21.910215377807617
121,53,21.36760711669922
121,54,20.845338821411133
121,55,20.368999481201172
121,56,19.893985748291016
121,57,19.420217514038086
121,58,18.96824073791504
121,59,18.51733971
121,60,18.067136764526367
121,61,17.61756134033203
121,62,17.16855239868164
121,63,16.72004508972168
121,64,16.27198028564453
121,65,15.824287414550781
121,66,15.376909255981445
121,67,14.929779052734375
121,68,14.482832908630371
121,69,14.03600788116455
121,70,13.59162425994873
121,71,13.198806762695312
121,72,12.810101509094238
121,73,12.421309471130371
121,74,12.049955368041992
121,75,11.694803237915039
121,76,11.348169326782227
121,77,11.01463508605957
121,78,10.680826187133789
121,79,10.346708297729492
121,80,10.012237548828125
121,81,9.677378654
121,82,9.34209156
121,83,9.006340026855469
121,84,8.670081139
121,85,8.333280563354492
121,86,8.002698898
121,87,7.678230285644531
121,88,7.353497028
121,89,7.028487205505371
121,90,6.703183650970459
121,91,6.377566814422607
121,92,6.051626205444336
121,93,5.725346565246582
121,94,5.398710250854492
121,95,5.071699619293213
121,96,4.744304180145264
121,97,4.416506290435791
121,98,4.088291168212891
121,99,3.759640693664551
121,100,3.4305434226989746
121,101,3.1009817123413086
121,102,2.7709388732910156
121,103,2.440403938293457
121,104,2.109356403
121,105,1.7777844667434692
121,106,1.4456697702407837
121,107,1.1130009889602661
121,108,0.7797576189041138
121,109,0.4459267854690552
121,110,0.11149466037750244
121,111,-0.223555923
121,112,-0.559242129
121,113,-0.895577788
121,114,-1.232575774
121,115,-1.570252776
121,116,-1.908629298
121,117,-2.24771452
121,118,-2.587527275
121,119,-2.928079128
121,120,-3.269390106
122,0,7215.380371
122,1,6558.511719
122,2,5851.779785
122,3,5152.135254
122,4,4458.958008
122,5,3790.430419921875
122,6,3304.875732421875
122,7,2822.310547
122,8,2343.255615234375
122,9,1867.95166
122,10,1401.826416015625
122,11,962.3052978515625
122,12,695.3096923828125
122,13,520.7828369140625
122,14,339.10260009765625
122,15,134.2322235107422
122,16,82.62188720703125
122,17,80.79021453857422
122,18,78.97731018066406
122,19,76.89896392822266
122,20,73.72550201416016
122,21,70.58038330078125
122,22,67.18759155273438
122,23,64.29900360107422
122,24,61.825077056884766
122,25,59.09750747680664
122,26,56.03647994995117
122,27,53.36249923706055
122,28,50.85921096801758
122,29,48.61634445
122,30,46.61429214477539
122,31,44.59008026123047
122,32,42.78170394897461
122,33,41.102420806884766
122,34,39.57685470581055
122,35,38.121395111083984
122,36,36.61638641357422
122,37,35.134246826171875
122,38,33.79520034790039
122,39,32.68337631225586
